record_id,flight_date,flight_month,flight_year,airport_name,origin_state_abbr,operator,make_model,aircraft_type,engines,flight_phase,altitude,conditions_sky,conditions_precipitation,cost,damage,effect,wildlife_species,remarks,remains_collected,remains_sent_to_smithsonian,pilot_warned,number_struck,wildlife_size,people_injured,number_struck_actual
1534295,2024-04-12,4,2024,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A-320,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,Yellow-rumped warbler,At 2334L JBU Maintenance reported a bird strike on JBU884 arrival approximately 90 minutes earlier. The flight crew logged the strike as having occurred while on approach with no further information. The strike was to the upper portion of the nose underneath the window. JBU maintenance Patryk Zabiega advised there appeared to be no damage from the strike. Model: A320-232. Engine Manufacturer: IAE. Engine Model: V2527-A5. ,1,1,Yes,1,Small,0.0,1.0
1534421,2024-01-03,1,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Unknown bird collected on RWY 8/26 abeam R2. DAY,1,0,Unknown,1,Small,0.0,1.0
1534422,2024-01-03,1,2024,GRIFFISS INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Unknown bird - small,NIGHT,1,0,Unknown,1,Small,0.0,1.0
1534432,2024-01-05,1,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Fox sparrow,CDA Ops found a fox sparrow during the nightly runway inspection of runway 9L/27R. Remains were found on north edge of runway 9L. FOD. NIGHT.,1,0,Unknown,1,Small,0.0,1.0
1534435,2024-01-06,1,2024,LA GUARDIA ARPT,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,Carcass found on Runway 22 during a routine inspection by 61.,1,0,Unknown,1,Small,0.0,1.0
1534440,2024-01-08,1,2024,STEWART INTL AIRPORT,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,Smithsonian Wildlife/Species Identification: Mourning dove (Zenaida macroura),1,1,Unknown,1,Small,0.0,1.0
1534451,2024-01-11,1,2024,LONG ISLAND MAC ARTHUR,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Red-tailed hawk,"Hawk carcass found on edge of runway 6, appeared to have been struck by aircraft. ATCT stated no reports of a bird strike. NIGHT",1,0,Unknown,1,Medium,0.0,1.0
1534473,2024-01-23,1,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Lapland longspur,Carcass found on RWY CL adjacent to R3. No strike reported. NIGHT,1,0,Unknown,1,Small,0.0,1.0
1534475,2024-01-23,1,2024,CITY OF COLORADO SPRINGS MUNI APRT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,DAY,1,0,Unknown,1,Small,0.0,1.0
1534477,2024-01-24,1,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Short-eared owl,Found on R6 highspeed near south shoulder. NIGHT,1,0,Unknown,1,Small,0.0,1.0
1534483,2024-01-26,1,2024,LA GUARDIA ARPT,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Ring-billed gull,"Upon conducting the runway sweep Airport Duty Manager (DB) noticed a carcass on runway 4 near the approach. Wildlife Supervisor (CC) collected the carcass which was a Ring-billed Gull. No other information was able to be obtained as to when, where, or how the strike occurred. DAY",1,0,Unknown,1,Medium,0.0,1.0
1534490,2024-01-29,1,2024,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Greater scaup,"During a routine airfield patrol, one Greater Scaup carcass was removed from the NW side of TWY MD. DAWN",1,0,Unknown,1,Medium,0.0,1.0
1534497,2024-02-03,2,2024,LA GUARDIA ARPT,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Ring-billed gull,Pilot reported a carcass to LGA Ground on the approach end of 31 near taxiway P and Taxi BB by one of the edge lights. 61 reported to the site and retrieved the carcass from the runway. No other information is available. DAY  Smithsonian Wildlife/Species Identification: Ring-billed gull (Larus delawarensis),1,1,Unknown,1,Medium,0.0,1.0
1534517,2024-02-09,2,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Unknown bird,Carcass found on RWY 34R. DAWN,1,0,Unknown,1,Unknown,0.0,1.0
1534526,2024-02-13,2,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Rwy 16L one horned lark removed abeam f9,1,0,Unknown,1,Small,0.0,1.0
1534538,2024-02-23,2,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Short-eared owl,"CDA Ops recovered a male, after hatch year SEOW on runway 10C/28C in the north RSA between taxiway GG and taxiway Y during the nightly runway inspection. FOD. NIGHT.",1,0,Unknown,1,Small,0.0,1.0
1534545,2024-02-25,2,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,White-tailed jackrabbit,Reported by departing aircraft,1,0,Unknown,1,Large,0.0,1.0
1534561,2024-02-24,2,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Bird was found on centerline during routine inspection. ATCT had no reports of wildlife strikes for the RWY. day,1,0,Unknown,1,Small,0.0,1.0
1534562,2024-03-01,3,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,White-tailed jackrabbit,Half of white tail jack rabbit found on WB during morning inspections,1,0,Unknown,1,Large,0.0,1.0
1534563,2024-03-02,3,2024,CENTENNIAL ARPT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,American kestrel,DAWN. ,1,0,Unknown,1,Small,0.0,1.0
1534564,2024-02-28,2,2024,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Peregrine falcon,"ATC Ground advised of a possible birdstrike on RWY 22L. Initial inspection of the runway did not find any evidence of a birdstrike, however a subsequent runway inspection identified 1 carcass found on the shoulder of RWY 22L between TWY F and H. No additional operator/aircraft information at this time. DAWN",1,0,Unknown,1,Medium,0.0,1.0
1534583,2024-02-06,2,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,B-737-8,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,0.0,Unknown,Not Specified,Thick-billed longspur,"One bird removed Rwy 17L at P6. 737-8,  CFM INTL Classification Standard Engine Model LEAP-1B28 SER",1,0,Unknown,1,Small,0.0,1.0
1534586,2024-01-26,1,2024,CITY OF COLORADO SPRINGS MUNI APRT,CO,COMMUTEAIR,EMB-145,A  ,2.0,Landing Roll,0.0,Some Cloud,Snow,0.0,N,Not Specified,Western meadowlark,"UA4233 reported a bird strike after they had landed and were on their rollout. A-14 inspected the RWY and removed the bird. RWY 35 R was reopened. MOR: At approximately 1630Z, UCA4233 landed on runway 35R and reported that they had a bird strike. They exited at taxiway E4 without any assistance needed and then taxied to the terminal ramp. Moments later, Friction1 (an airport vehicle), proceeded on runway 35R and cleared the bird off the runway and no departures or arrivals were delayed due to the incident.",1,0,Yes,1,Small,0.0,1.0
1534587,2024-01-28,1,2024,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A-320,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,0.0,N,Not Specified,Horned lark,"One bird removed abeam F8 No damage to aircraft. MOR: UAL491 A320, PILOT REPORTED BIRD STRIKE ON LANDING ROLL OUT. UNKNOWN DAMAGE, TAXIED TO GATE B12 WITH NO ASSISTANCE. OPS CONDUCTED A RUNWAY INSPECTION. LC4 135.3 A320-232, Engine Manufacturer IAE Classification Standard Engine Model V2500SERIES",1,0,Unknown,1,Small,0.0,1.0
1534589,2024-04-04,4,2024,PEORIA INTL ARPT,IL,SKYWEST AIRLINES,CRJ100/200,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,0.0,Unknown,Other,Unknown bird - small,NOT A STRIKE BUT HAD A NEGATIVE EFFECT ON FLIGHT. Flock of birds delayed the takeoff for the flight.,0,0,Unknown,1,Small,0.0,1.0
1534625,2024-04-12,4,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern meadowlark,CDA Ops recovered an Eastern meadowlark while conducting the daily runway inspection of runway 10C/28C. Found remains south of runway 10C centerline at the intersection of taxiway DD. FOD. 08:37. DAY.,1,0,Unknown,1,Small,0.0,1.0
1534693,2024-04-13,4,2024,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,American kestrel,"During routine Maintenance, carcass found on the West side of runway 22L shoulder. between taxiway E and FB. Unable to identify. Sample sent out to Smithsonian. 09:15. DAY. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ",1,1,Unknown,1,Small,0.0,1.0
1534763,2024-04-09,4,2024,LONG ISLAND MAC ARTHUR,NY,SOUTHWEST AIRLINES,B-737-800,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,Yellow-bellied sapsucker,"UNKNOWN EXACT TIME/LOCATION OF STRIKE, REMAINS FOUND UPON POST FLIGHT INSPECTION. Model: 737-800. Engine Manufacturer: CFM INTL. Engine Model: CFM56-7B27E/F. ",1,1,Unknown,1,Small,0.0,1.0
1534771,2024-05-21,5,2024,CHICAGO/ROCKFORD INTL ARPT,IL,UPS AIRLINES,A-300,A  ,2.0,Approach,3000.0,Unknown,No Precipitation,0.0,N,Not Specified,Unknown bird - small,eReport ID:  RBIRD88-24 Description: Bird strike on final to runway 7 ,0,0,Unknown,1,Small,0.0,1.0
1534776,2024-04-13,4,2024,CHICAGO O'HARE INTL ARPT,IL,AIR WISCONSIN AIRLINES,CRJ100/200,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,American robin,Pilot reported striking bird on arrival/landing roll on runway 27R. Snarge was collected from the left side/port side of the aircraft radome and submitted. CDA Ops recovered an American robin and European starling south of centerline on runway 27R. Both recovered birds were fresh and were connected to this strike. Mechanics reported no damage to the aircraft. Left side/port side of radome. NIGHT.,1,1,Yes,2-10,Small,0.0,6.0
1534805,2024-04-14,4,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern meadowlark,CDA Ops recovered an Eastern meadowlark on runway 4R/22L during nightly runway inspection. Found on the east shoulder between taxiway Y4 and taxiway N abeam the 6/2 distance remaining sign. FOD. NIGHT. 00:23. NIGHT. ,1,0,Unknown,1,Small,0.0,1.0
1534826,2024-04-05,4,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,B-737-7,A  ,2.0,Climb,100.0,No Cloud,No Precipitation,0.0,N,Not Specified,Hawks,"Struck hawk right after rotation on Takeoff.  170 kts and 100 knots. MOR: SWA204, B737 departing RY17L, reported hitting a hawk on rotation. SWA204 continued their departure without further incident. Airport OPs inspected the RWY and reported removing a deceased large hawk. LC2 124.3. Model: 737-7H4. Engine Manufacturer: CFM INTL. Engine Model: CFM56 SERIES. SECOND REPORT: Strike, SWA 204 on departure RWY 17L. Struck nose cone at rotate. Hawk found at 5k RDR.",1,0,Yes,1,Medium,0.0,1.0
1534853,2024-04-14,4,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern meadowlark,CDA Ops found during a daily runway inspection of runway 9L/27R at taxiway M and taxiway TT along the south shoulder. No aircraft associated. FOD. DAY. 08:55. DAY. ,1,0,Unknown,1,Small,0.0,1.0
1534898,2024-04-12,4,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Desert cottontail,"Rabbit found dead on RWY 16L, no strikes reported by aircraft prior.7:11 DAWN",1,0,Unknown,1,Medium,0.0,1.0
1534940,2024-04-11,4,2024,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,22:25 NIGHT Black and White Crown Sparrow. ONE PHOTO Smithsonian Wildlife/Species Identification: Horned lark (Eremophila alpestris),1,1,Unknown,1,Small,0.0,1.0
1535021,2024-04-15,4,2024,UNIV OF ILLINOIS -WILLARD ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern meadowlark,10:11. DAY. ,1,1,Unknown,1,Small,0.0,1.0
1535200,2024-04-04,4,2024,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,B-737-8,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,323190.0,M?,Not Specified,Ring-billed gull,"Pilot reported strike on approach of runway 27R. Engine #1 ingested a ring-billed gull. Full remnants were found on runway 27R. Aircraft was immediately brought to the hangar for evaluation. Spoke with Gordon  who directed me to E Miller who is getting back to me with data.  Edith Miller confirmed aircraft time out of service was 66 hours. 737-8, Engine Manufacturer CFM INTL Classification Standard Engine Model LEAP-1B25 Estimated costs of repairs or replacements - $315,000 (costs do not include labor) Damages and repairs include: Fan blades, platforms, acoustic liner repair, and completed engine boroscope.",1,0,Yes,1,Medium,0.0,1.0
1535258,2024-04-16,4,2024,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,EMB-170,A  ,2.0,Climb,1000.0,Overcast,Rain,0.0,N,Not Specified,Unknown bird - medium,"Pilot reported striking a bird on departure of runway 9C. Report was made to TRACON and flight continued on to KROC (Rochester, NY.). CDA Ops did not recover any remains on runway 9C. In pilot s report (2024-04-16-******) the nose and windshield were struck. NIGHT. SECOND REPORT: On 16 April, 2024 we experienced a bird strike during the takeoff/initial climb phase of the flight from ORD to ROC. I was the PF. At approximately 100-ft. to 1000-ft. AFE, we both heard a loud bang on the front windscreen. Out of the corner of my eye, towards the center of the windscreen, I noticed what could have been a medium to large sized bird. I was flying the aircraft without the AP and continued the climb out as planned. I did not notice any effect to the controllability of the aircraft or loss of thrust. I asked the CA to confirm that there was no loss of thrust from the engines by monitoring the various engine and system status pages. The CA asked if I was comfortable continuing the flight to ROC. Given that there was no effect to the controllability of the aircraft, no loss of thrust, no effect to any of the aircraft systems, and the likelihood of the bird going over the aircraft above the nose, we both agreed to continue the flight and conduct a throughout post-flight external inspection. The CA then notified ATC of the strike and mentioned that we would continue the flight to ROC as planned. Upon landing, we conducted the external inspection and did not notice any damage to the aircraft, bird remains, or any other biological residue.",0,0,Unknown,1,Medium,0.0,1.0
1535262,2024-04-10,4,2024,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,B-737-7,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,0.0,N,Not Specified,Ring-billed gull,"During final descent to MDW, SWA WN2845 ingested a bird in the #1 engine. Aircraft landed without incident. USDA staff reported to aircraft and collected samples from the engine. Based on feathers and other remains from the strike, USDA believes the strike to be a Ring-billed Gull.  MDW OPS inspected RWY 22L and did not find any remains from the strike. Smithsonian Wildlife/Species Identification: Ring-billed gull (Larus delawarensis) White-headed gull complex (Larus spp) Smithsonian Wildlife Identification Comments: Two bags of remains received. Bag 1 (feathers) identified as Ring-billed Gull. Bag 2 (snarge) identified as undetermined species of white-headed gull via DNA. DNA identification cannot resolve identifications to species-level for white-headed gulls. The white-headed gull identification of sample 2 is consistent with Ring-billed gull if this strike is believed to be a single bird.  737-7H4, Engine Manufacturer CFM INTL. Classification Standard Engine Model CFM56 SERIES Blood and guts on the engine nacelle and feathers on engine vanes",1,1,Yes,1,Medium,0.0,1.0
1535504,2024-04-15,4,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Double-crested cormorant,"CDA Ops found a double-crested cormorant injured in the departure end of runway 9R. 5 minutes before the bird was found aircraft N761YX en route to KDSM reported a strike on runway 9R, strike #2024-04-16-****** could be associate with this bird. FOD. DAY. 13:28.",1,0,Unknown,1,Large,0.0,1.0
1535516,2024-04-10,4,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,B-737-7,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,White-tailed jackrabbit,"SWA 597 reported rabbits on Rwy 34R as they were rolling out.  Rwy inspected; one rabbit removed. 737-7H4, Engine Manufacturer CFM INTL. Classification Standard Engine Model CFM56 SERIES",1,0,Unknown,1,Large,0.0,1.0
1535530,2024-04-11,4,2024,DURANGO-LA PLATA COUNTY ARPT,CO,SKYWEST AIRLINES,CRJ700,A  ,2.0,Approach,5300.0,Some Cloud,No Precipitation,0.0,M?,Not Specified,Green-tailed towhee,Smithsonian Wildlife/Species Identification: Green-tailed towhee (Pipilo chlorurus) ASSUME 1 STRUCK,1,1,No,1,Small,0.0,1.0
1535531,2024-04-16,4,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern meadowlark,CDA Ops found an Eastern meadowlark on the north side of runway 10R/28L at the midpoint during the daily runway inspection. FOD. DAY. 08:41.,1,0,Unknown,1,Small,0.0,1.0
1535551,2024-04-11,4,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,B-737-7,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird," 737-7H4, Engine Manufacturer CFM INTL. Classification Standard Engine Model CFM56 SERIES",0,0,Unknown,1,Unknown,0.0,1.0
1535557,2024-04-16,4,2024,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,American barn owl,"PIREP for possible carcass on RWY 35L. Carcass removed about 9500 RDR, RWY 35L. No strike reported",1,0,Unknown,1,Medium,0.0,1.0
1535626,2024-04-17,4,2024,CITY OF COLORADO SPRINGS MUNI APRT,CO,BUSINESS,C-182,A  ,1.0,Take-off Run,0.0,No Cloud,No Precipitation,0.0,N,Not Specified,Western meadowlark,N/A Airport ops collected the bird as it was still on the runway. Call if you need more information. NOTE: OWNER/ OPERATOR   ADIABATIC ADVENTURES LLC/ Western Air Flight Academy. ,1,0,No,1,Small,0.0,1.0
1535715,2024-04-18,4,2024,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western meadowlark,"No damage reported or observed, deceased bird was fully intact. 06:45. DAY. ",1,0,Unknown,1,Small,0.0,1.0
1535809,2024-04-15,4,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern meadowlark,CDA Ops found remains on the approach end of runway 10R during a nightly runway inspection. Found east of taxiway Z north of the runway centerline. FOD. NIGHT. 02:30. ,1,0,Unknown,1,Small,0.0,1.0
1535954,2024-04-22,4,2024,LA GUARDIA ARPT,NY,UNITED AIRLINES,A-319,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,Osprey,"Paul from United Airlines called Port Authority Operations to report a bird strike on inbound flight UAL1476 at gate 47. Crew was not present for interview; United Airlines mechanic D Thalassinos confirmed the pilot reported seeing the bird on approach but wasn t aware they struck anything, Thalassinos also confirmed there was no damage to the aircraft. No further information was able to be obtained regarding the strike. Snarge sample collected from the main landing gear and sent to Smithsonian for identification.  A319-131  Engine Manufacturer IAE Classification Standard Engine Model V2500SERIES Smithsonian Wildlife/Species Identification: Osprey (Pandion haliaetus)",1,1,Yes,1,Large,0.0,1.0
1535972,2024-04-19,4,2024,CHICAGO MIDWAY INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,American kestrel,"During routine runway inspections, MDW OPS collected bird remains on RWY 22L near the intersection of TWY G. USDA WS later identified the remains as an American Kestrel. DAY. 16:15",1,0,Unknown,1,Small,0.0,1.0
1536518,2024-04-04,4,2024,QUAD CITY ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Swallows,Removed left wing from swallow from Rwy 27 215 ft down rwy 25 feet from south edge. 12:03 day,1,0,Unknown,1,Small,0.0,1.0
1536528,2024-04-19,4,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Tree swallow,CDA Ops found on runway 22L/4R during daily runway inspection. Abeam taxiway Y2 west of centerline. FOD. DAY. 08:47. ,1,0,Unknown,1,Small,0.0,1.0
