id,ident,type,airport_name,latitude,longitude,elevation_ft,iso_region,municipality,scheduled_service,icao_code,iata_code,state_abbr,airport_name_clean
18308,K01G,small_airport,Perry-Warsaw Airport,42.741453,-78.052646,1559.0,US-NY,Perry,no,,,NY,PERRY-WARSAW AIRPORT
45557,K03,seaplane_base,Long Lake Sagamore Seaplane Base & Marina,43.969588,-74.427897,1629.0,US-NY,Long Lake,no,,,NY,LONG LAKE SAGAMORE SEAPLANE BASE & MARINA
18323,K06C,small_airport,Schaumburg Regional Airport,41.9892997742,-88.1011962891,801.0,US-IL,Chicago/Schaumburg,no,,,IL,SCHAUMBURG REGIONAL AIRPORT
18330,K07V,small_airport,Cuchara Valley At La Veta Airport,37.5238,-105.009002,7153.0,US-CO,La Veta,no,,,CO,CUCHARA VALLEY AT LA VETA AIRPORT
18331,K08,small_airport,Holly Airport,38.035179,-102.11673,3390.0,US-CO,Holly,no,,,CO,HOLLY AIRPORT
18351,K0B8,small_airport,Elizabeth Field,41.252099,-72.032218,9.0,US-NY,Fishers Island,no,,FID,NY,ELIZABETH FIELD
18352,K0C0,small_airport,Dacy Airport,42.4025,-88.632401,913.0,US-IL,Harvard,no,,,IL,DACY AIRPORT
18365,K0G7,small_airport,Finger Lakes Regional Airport,42.883598,-76.782246,492.0,US-NY,Seneca Falls,no,,,NY,FINGER LAKES REGIONAL AIRPORT
18400,K10C,small_airport,Galt Field,42.402735,-88.376942,875.0,US-IL,Wonder Lake,no,,,IL,GALT FIELD
18406,K11V,small_airport,Easton/Valley View Airport,40.328815,-104.614563,4820.0,US-CO,Greeley,no,,,CO,EASTON/VALLEY VIEW AIRPORT
18435,K17V,small_airport,Haxtun Municipal Airport,40.627519,-102.600911,4035.0,US-CO,Haxtun,no,,,CO,HAXTUN MUNICIPAL AIRPORT
18438,K18V,small_airport,Platte Valley Airpark,40.099998,-104.700996,4965.0,US-CO,Hudson,no,,,CO,PLATTE VALLEY AIRPARK
18451,K1B1,small_airport,Columbia County Airport,42.291302,-73.710297,198.0,US-NY,Hudson,no,,HCC,NY,COLUMBIA COUNTY AIRPORT
18455,K1C1,small_airport,Paxton Airport,40.449001,-88.127701,779.0,US-IL,Paxton,no,,,IL,PAXTON AIRPORT
18457,K1C5,small_airport,Bolingbrook's Clow International Airport,41.6959991455,-88.12920379639999,670.0,US-IL,Bolingbrook,no,,,IL,BOLINGBROOK'S CLOW INTERNATIONAL AIRPORT
18471,K1H2,small_airport,Effingham County Memorial Airport,39.0704,-88.533501,587.0,US-IL,Effingham,no,,,IL,EFFINGHAM COUNTY MEMORIAL AIRPORT
18474,K1H8,small_airport,Casey Municipal Airport,39.302502,-88.004097,654.0,US-IL,Casey,no,,,IL,CASEY MUNICIPAL AIRPORT
18475,K1I5,small_airport,Freehold Airport,42.3643,-74.066002,440.0,US-NY,Freehold,no,,,NY,FREEHOLD AIRPORT
18522,K1V6,small_airport,Fremont County Airport,38.429739,-105.108562,5439.0,US-CO,Penrose,no,,CNE,CO,FREMONT COUNTY AIRPORT
18523,K1V8,small_airport,Leach Airport,37.785399,-106.047632,7598.0,US-CO,Center,no,,,CO,LEACH AIRPORT
18527,K20N,small_airport,Kingston-Ulster Airport,41.985298,-73.964104,149.0,US-NY,Kingston,no,,,NY,KINGSTON-ULSTER AIRPORT
18530,K20V,small_airport,McElroy Airfield,40.05341,-106.369078,7411.0,US-CO,Kremmling,no,,,CO,MCELROY AIRFIELD
18531,K21,seaplane_base,Rouses Point Seaplane Base,44.991699,-73.363073,95.0,US-NY,Rouses Point,no,,RSX,NY,ROUSES POINT SEAPLANE BASE
18540,K23,small_airport,Cooperstown-Westville Airport,42.629552,-74.890445,1260.0,US-NY,Cooperstown,no,,COP,NY,COOPERSTOWN-WESTVILLE AIRPORT
18588,K2H0,small_airport,Shelby County Airport,39.4104003906,-88.8453979492,618.0,US-IL,Shelbyville,no,,,IL,SHELBY COUNTY AIRPORT
23471,K2N4,small_airport,Owasco Airport,42.736493,-76.486065,1378.0,US-NY,Moravia,no,,,NY,OWASCO AIRPORT
18629,K2V5,small_airport,Wray Municipal Airport,40.1003,-102.240997,3667.0,US-CO,Wray,no,KRYA,,CO,WRAY MUNICIPAL AIRPORT
18630,K2V6,small_airport,Yuma Municipal Airport,40.104198,-102.712997,4136.0,US-CO,Yuma,no,,,CO,YUMA MUNICIPAL AIRPORT
18634,K30,small_airport,Heber Airpark,43.18339920043945,-73.6332015991211,230.0,US-NY,Gansevoort,no,,,NY,HEBER AIRPARK
18636,K31,small_airport,Sharon Airport,42.77840042114258,-74.57759857177734,1508.0,US-NY,Sharon Springs,no,,,NY,SHARON AIRPORT
18647,K33V,small_airport,Walden Jackson County Airport,40.750401,-106.271004,8153.0,US-CO,Walden,no,,,CO,WALDEN JACKSON COUNTY AIRPORT
18678,K3C8,small_airport,Calverton Executive Airpark,40.9151,-72.791901,75.0,US-NY,Calverton,no,,CTO,NY,CALVERTON EXECUTIVE AIRPARK
18679,K3CK,small_airport,Lake in the Hills Airport,42.206799,-88.322998,888.0,US-IL,Chicago/Lake in the Hills,no,,,IL,LAKE IN THE HILLS AIRPORT
18712,K3K6,small_airport,St Louis Metro-East Airport/Shafer Field,38.732899,-89.806602,477.0,US-IL,St Jacob,no,,,IL,ST LOUIS METRO-EAST AIRPORT/SHAFER FIELD
18716,K3LF,small_airport,Litchfield Municipal Airport,39.162498,-89.674599,690.0,US-IL,Litchfield,no,,,IL,LITCHFIELD MUNICIPAL AIRPORT
18722,K3MY,small_airport,Mount Hawley Auxiliary Airport,40.7953,-89.613403,786.0,US-IL,Peoria,no,,,IL,MOUNT HAWLEY AUXILIARY AIRPORT
18778,K44N,small_airport,Sky Acres Airport,41.707401,-73.737999,698.0,US-NY,Millbrook,no,,,NY,SKY ACRES AIRPORT
18807,K4B6,small_airport,Ticonderoga Municipal Airport,43.8773,-73.413101,273.0,US-NY,Ticonderoga,no,,,NY,TICONDEROGA MUNICIPAL AIRPORT
18808,K4B7,small_airport,Schroon Lake Airport,43.857886,-73.740577,830.0,US-NY,Schroon Lake,no,,,NY,SCHROON LAKE AIRPORT
18819,K4G6,small_airport,Hornell Municipal Airport,42.382139,-77.68211,1219.0,US-NY,Hornell,no,,,NY,HORNELL MUNICIPAL AIRPORT
18857,K4V0,small_airport,Rangely Airport,40.094002,-108.763,5275.0,US-CO,Rangely,no,,,CO,RANGELY AIRPORT
18858,K4V1,small_airport,Spanish Peaks Airfield,37.696602,-104.783997,6047.0,US-CO,Walsenburg,no,,,CO,SPANISH PEAKS AIRFIELD
18894,K5B2,small_airport,Saratoga County Airport,43.0513,-73.861198,434.0,US-NY,Saratoga Springs,no,,,NY,SARATOGA COUNTY AIRPORT
18908,K5K1,small_airport,Zelmer Memorial Airpark Inc Airport,39.419998,-89.991203,663.0,US-IL,Palmyra,no,,,IL,ZELMER MEMORIAL AIRPARK INC AIRPORT
18978,K6B9,small_airport,Skaneateles Aero Drome,42.914001,-76.440804,1038.0,US-NY,Skaneateles,no,,,NY,SKANEATELES AERO DROME
19047,K7A4,small_airport,Foster Field,42.4664,-90.169403,990.0,US-IL,Apple River,no,,,IL,FOSTER FIELD
19058,K7G0,small_airport,Ledgedale Airpark,43.181099,-77.915802,665.0,US-NY,Brockport,no,,,NY,LEDGEDALE AIRPARK
19074,K7N1,small_airport,Corning Painted Post Airport,42.1759,-77.112198,962.0,US-NY,Corning,no,,,NY,CORNING PAINTED POST AIRPORT
19083,K7V2,small_airport,North Fork Valley Airport,38.831412,-107.645763,5798.0,US-CO,Paonia,no,,WPO,CO,NORTH FORK VALLEY AIRPORT
19085,K7V5,small_airport,Brush Municipal Airport,40.264267,-103.577008,4280.0,US-CO,Brush,no,,,CO,BRUSH MUNICIPAL AIRPORT
19088,K7V8,small_airport,Julesburg Municipal Airport,40.970798,-102.315002,3495.0,US-CO,Julesburg,no,,,CO,JULESBURG MUNICIPAL AIRPORT
19089,K7V9,small_airport,City of Las Animas Bent County Airport,38.053903,-103.238698,3915.0,US-CO,Las Animas,no,,,CO,CITY OF LAS ANIMAS BENT COUNTY AIRPORT
19138,K8N2,small_airport,Skydive Chicago Airport,41.399799,-88.7939,616.0,US-IL,Ottawa,no,,,IL,SKYDIVE CHICAGO AIRPORT
19147,K8V1,small_airport,Astronaut Kent Rominger Airport,37.71360016,-106.3539963,7949.0,US-CO,Del Norte,no,,,CO,ASTRONAUT KENT ROMINGER AIRPORT
19150,K8V7,small_airport,Springfield Municipal Airport,37.458698,-102.617996,4390.0,US-CO,Springfield,no,,,CO,SPRINGFIELD MUNICIPAL AIRPORT
19167,K96,small_airport,Tuscola Airport,39.780899,-88.306198,665.0,US-IL,Tuscola,no,,,IL,TUSCOLA AIRPORT
19173,K99V,small_airport,Crawford Airport,38.703736,-107.646983,6470.0,US-CO,Crawford,no,,,CO,CRAWFORD AIRPORT
19190,K9G3,small_airport,Akron Airport/Jesson Field,43.021099,-78.482498,840.0,US-NY,Akron,no,,,NY,AKRON AIRPORT/JESSON FIELD
19209,K9V7,small_airport,Eads Municipal Airport,38.478479,-102.810869,4245.0,US-CO,Eads,no,,,CO,EADS MUNICIPAL AIRPORT
19222,KA50,small_airport,Colorado Springs East Airport,38.874401,-104.410004,6145.0,US-CO,Ellicott,no,,,CO,COLORADO SPRINGS EAST AIRPORT
19223,KAAA,small_airport,Logan County Airport,40.158699,-89.334999,597.0,US-IL,Lincoln,no,,,IL,LOGAN COUNTY AIRPORT
19243,KAEJ,small_airport,Central Colorado Regional Airport,38.812906,-106.120062,7946.0,US-CO,Buena Vista,no,,,CO,CENTRAL COLORADO REGIONAL AIRPORT
19245,KAFF,small_airport,USAF Academy Airfield,38.972497,-104.821125,6572.0,US-CO,Colorado Springs,no,KAFF,AFF,CO,USAF ACADEMY AIRFIELD
19258,KAIB,small_airport,Hopkins Field,38.239025,-108.563354,5940.0,US-CO,Nucla,no,,,CO,HOPKINS FIELD
19267,KAJG,small_airport,Mount Carmel Municipal Airport,38.606499,-87.7267,429.0,US-IL,Mount Carmel,no,,,IL,MOUNT CARMEL MUNICIPAL AIRPORT
19270,KAJZ,small_airport,Blake Field,38.7864,-108.064003,5193.0,US-CO,Delta,no,,,CO,BLAKE FIELD
19272,KAKO,small_airport,Colorado Plains Regional Airport,40.1755981445,-103.222000122,4714.0,US-CO,Akron,no,KAKO,AKO,CO,COLORADO PLAINS REGIONAL AIRPORT
3371,KALB,large_airport,Albany International Airport,42.748299,-73.801697,285.0,US-NY,Albany,yes,KALB,ALB,NY,ALBANY INTERNATIONAL AIRPORT
3374,KALN,medium_airport,St Louis Regional Airport,38.89030075069999,-90.0459976196,544.0,US-IL,Alton/St Louis,no,KALN,ALN,IL,ST LOUIS REGIONAL AIRPORT
19275,KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,7539.0,US-CO,Alamosa,yes,KALS,ALS,CO,SAN LUIS VALLEY REGIONAL AIRPORT/BERGMAN FIELD
19283,KANK,small_airport,Salida Airport - Harriet Alexander Field,38.5383,-106.049004,7523.0,US-CO,Salida,no,KANK,SLT,CO,SALIDA AIRPORT - HARRIET ALEXANDER FIELD
19291,KAPA,medium_airport,Centennial Airport,39.57009888,-104.848999,5885.0,US-CO,Denver,no,KAPA,APA,CO,CENTENNIAL AIRPORT
19305,KARR,small_airport,Aurora Municipal Airport,41.771900177,-88.47570037839999,712.0,US-IL,Chicago/Aurora,no,KARR,AUZ,IL,AURORA MUNICIPAL AIRPORT
3383,KART,medium_airport,Watertown International Airport,43.991901,-76.021698,325.0,US-NY,Watertown,yes,KART,ART,NY,WATERTOWN INTERNATIONAL AIRPORT
19308,KASE,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,7820.0,US-CO,Aspen,yes,KASE,ASE,CO,ASPEN-PITKIN COUNTY AIRPORT (SARDY FIELD)
19346,KB16,small_airport,Whitfords Airport,43.080299,-76.538399,400.0,US-NY,Weedsport,no,,,NY,WHITFORDS AIRPORT
16498,KBDU,small_airport,Boulder Municipal Airport,40.039101,-105.226025,5288.0,US-CO,Boulder,no,KBDU,WBU,CO,BOULDER MUNICIPAL AIRPORT
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636.0,US-NY,Binghamton,yes,KBGM,BGM,NY,GREATER BINGHAMTON/EDWIN A LINK FIELD
3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,5673.0,US-CO,Denver,yes,KBJC,BJC,CO,ROCKY MOUNTAIN METROPOLITAN AIRPORT
3413,KBKF,medium_airport,Buckley Space Force Base,39.701698,-104.751999,5662.0,US-CO,Aurora,no,KBKF,BFK,CO,BUCKLEY SPACE FORCE BASE
3417,KBLV,medium_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,459.0,US-IL,Belleville,yes,KBLV,BLV,IL,SCOTT AFB/MIDAMERICA AIRPORT
3419,KBMI,medium_airport,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,871.0,US-IL,Bloomington/Normal,yes,KBMI,BMI,IL,CENTRAL ILLINOIS REGIONAL AIRPORT AT BLOOMINGTON-NORMAL
19405,KBQR,small_airport,Buffalo Lancaster Regional Airport,42.922298,-78.612297,750.0,US-NY,Lancaster,no,,,NY,BUFFALO LANCASTER REGIONAL AIRPORT
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.940498,-78.732201,728.0,US-NY,Buffalo,yes,KBUF,BUF,NY,BUFFALO NIAGARA INTERNATIONAL AIRPORT
19435,KC08,small_airport,Silver West Airport,38.013182,-105.374279,8290.0,US-CO,Westcliffe,no,,,CO,SILVER WEST AIRPORT
19436,KC09,small_airport,Morris Municipal Airport James R. Washburn field,41.4254,-88.418701,584.0,US-IL,Morris,no,,,IL,MORRIS MUNICIPAL AIRPORT JAMES R. WASHBURN FIELD
19437,KC15,small_airport,Pekin Municipal Airport,40.488201,-89.675903,530.0,US-IL,Pekin,no,,,IL,PEKIN MUNICIPAL AIRPORT
19438,KC16,small_airport,Frasca Field,40.1464,-88.198502,735.0,US-IL,Urbana,no,,,IL,FRASCA FIELD
19442,KC24,small_airport,Mineral County Memorial Airport,37.822017,-106.930289,8680.0,US-CO,Creede,no,,,CO,MINERAL COUNTY MEMORIAL AIRPORT
545817,KC26,heliport,Clinton Heliport,40.163492,-88.935,730.0,US-IL,Clinton,no,,,IL,CLINTON HELIPORT
19450,KC73,small_airport,Dixon Municipal Charles R. Walgreen Field,41.833875,-89.443967,785.0,US-IL,Dixon,no,,,IL,DIXON MUNICIPAL CHARLES R. WALGREEN FIELD
19452,KC75,small_airport,Marshall County Airport,41.018391,-89.385865,568.0,US-IL,Lacon,no,,,IL,MARSHALL COUNTY AIRPORT
19453,KC77,small_airport,Poplar Grove Airport,42.322899,-88.836304,858.0,US-IL,Poplar Grove,no,,,IL,POPLAR GROVE AIRPORT
19455,KC81,small_airport,Campbell Airport,42.32460021972656,-88.0740966796875,788.0,US-IL,Grayslake,no,,,IL,CAMPBELL AIRPORT
19459,KCAG,small_airport,Craig Moffat Airport,40.4952011108,-107.522003174,6193.0,US-CO,Craig,no,KCAG,CIG,CO,CRAIG MOFFAT AIRPORT
19482,KCEZ,medium_airport,Cortez Municipal Airport,37.303001,-108.627998,5918.0,US-CO,Cortez,yes,KCEZ,CEZ,CO,CORTEZ MUNICIPAL AIRPORT
19501,KCIR,small_airport,Cairo Regional Airport,37.064499,-89.219597,321.0,US-IL,Cairo,no,KCIR,CIR,IL,CAIRO REGIONAL AIRPORT
3459,KCMI,medium_airport,University of Illinois Willard Airport,40.039819,-88.276249,755.0,US-IL,Savoy,yes,KCMI,CMI,IL,UNIVERSITY OF ILLINOIS WILLARD AIRPORT
3463,KCOS,large_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187.0,US-CO,Colorado Springs,yes,KCOS,COS,CO,CITY OF COLORADO SPRINGS MUNICIPAL AIRPORT
19540,KCPS,small_airport,St Louis Downtown Airport,38.570701599100005,-90.1561965942,413.0,US-IL,Cahokia/St Louis,no,KCPS,CPS,IL,ST LOUIS DOWNTOWN AIRPORT
337253,KCQJ,heliport,Cheyenne Mountain Space Force Station Heliport,38.738586,-104.835148,6609.0,US-CO,Colorado Springs,no,,,CO,CHEYENNE MOUNTAIN SPACE FORCE STATION HELIPORT
19561,KCTK,small_airport,Ingersoll Airport,40.5690994263,-90.074798584,684.0,US-IL,Canton,no,,,IL,INGERSOLL AIRPORT
19566,KCUL,small_airport,Carmi Municipal Airport,38.0895,-88.1231,388.0,US-IL,Carmi,no,,,IL,CARMI MUNICIPAL AIRPORT
19583,KCZG,small_airport,Tri Cities Airport,42.078499,-76.096296,833.0,US-NY,Endicott,no,,,NY,TRI CITIES AIRPORT
19593,KD17,small_airport,Westwinds Airport,38.7575,-108.148003,5000.0,US-CO,Delta,no,,,CO,WESTWINDS AIRPORT
19594,KD23,small_airport,Arcade Tri County Airport,42.565367,-78.424766,1745.0,US-NY,Arcade,no,,,NY,ARCADE TRI COUNTY AIRPORT
3485,KDEC,medium_airport,Decatur Airport,39.834598541259766,-88.8656997680664,682.0,US-IL,Decatur,yes,KDEC,DEC,IL,DECATUR AIRPORT
3486,KDEN,large_airport,Denver International Airport,39.860027,-104.673792,5431.0,US-CO,Denver,yes,KDEN,DEN,CO,DENVER INTERNATIONAL AIRPORT
19632,KDKB,small_airport,DeKalb Taylor Municipal Airport,41.936316,-88.704128,914.0,US-IL,DeKalb,no,,,IL,DEKALB TAYLOR MUNICIPAL AIRPORT
19633,KDKK,small_airport,Chautauqua County-Dunkirk Airport,42.49247,-79.273102,693.0,US-NY,Dunkirk,no,KDKK,DKK,NY,CHAUTAUQUA COUNTY-DUNKIRK AIRPORT
19647,KDNV,small_airport,Vermilion Regional Airport,40.199124,-87.59663,697.0,US-IL,Danville,no,KDNV,DNV,IL,VERMILION REGIONAL AIRPORT
19648,KDPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,759.0,US-IL,Chicago/West Chicago,no,KDPA,DPA,IL,DUPAGE AIRPORT
19654,KDRO,medium_airport,Durango La Plata County Airport,37.151501,-107.753998,6685.0,US-CO,Durango,yes,KDRO,DRO,CO,DURANGO LA PLATA COUNTY AIRPORT
19656,KDSV,small_airport,Dansville Municipal Airport,42.570545,-77.713273,662.0,US-NY,Dansville,no,KDSV,DSV,NY,DANSVILLE MUNICIPAL AIRPORT
19728,KEEO,small_airport,Meeker Airport,40.04880142211914,-107.88600158691406,6421.0,US-CO,Meeker,no,,,CO,MEEKER AIRPORT
3505,KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548.0,US-CO,Eagle,yes,KEGE,EGE,CO,EAGLE COUNTY REGIONAL AIRPORT
19742,KEIK,small_airport,Erie Municipal Airport,40.010200500488,-105.047996521,5130.0,US-CO,Erie,no,,,CO,ERIE MUNICIPAL AIRPORT
3510,KELM,medium_airport,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954.0,US-NY,Elmira/Corning,yes,KELM,ELM,NY,ELMIRA CORNING REGIONAL AIRPORT
19754,KELZ,small_airport,Wellsville Municipal Airport - Tarantine Field,42.109501,-77.989998,2124.0,US-NY,Wellsville,no,KELZ,ELZ,NY,WELLSVILLE MUNICIPAL AIRPORT - TARANTINE FIELD
19759,KENL,small_airport,Centralia Municipal Airport,38.515099,-89.091103,534.0,US-IL,Centralia,no,KENL,ENL,IL,CENTRALIA MUNICIPAL AIRPORT
19790,KEZI,small_airport,Kewanee Municipal Airport,41.2052,-89.963898,858.0,US-IL,Kewanee,no,,,IL,KEWANEE MUNICIPAL AIRPORT
19851,KFCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838.0,US-CO,Fort Carson,no,KFCS,FCS,CO,BUTTS AAF (FORT CARSON) AIR FIELD
19858,KFEP,small_airport,Albertus Airport,42.2462005615,-89.58200073239999,859.0,US-IL,Freeport,no,KFEP,FEP,IL,ALBERTUS AIRPORT
19880,KFMM,small_airport,Fort Morgan Municipal Airport,40.335758,-103.804371,4569.0,US-CO,Fort Morgan,no,,,CO,FORT MORGAN MUNICIPAL AIRPORT
19885,KFNL,medium_airport,Northern Colorado Regional Airport,40.44969,-105.011272,5016.0,US-CO,Loveland,no,KFNL,FNL,CO,NORTHERN COLORADO REGIONAL AIRPORT
19886,KFOA,small_airport,Flora Municipal Airport,38.66490173339844,-88.4530029296875,473.0,US-IL,Flora,no,,,IL,FLORA MUNICIPAL AIRPORT
19887,KFOK,small_airport,Francis S Gabreski Airport,40.8437004089,-72.6317977905,67.0,US-NY,Westhampton Beach,no,KFOK,FOK,NY,FRANCIS S GABRESKI AIRPORT
3539,KFRG,medium_airport,Republic Airport,40.728576,-73.414267,82.0,US-NY,East Farmingdale,no,KFRG,FRG,NY,REPUBLIC AIRPORT
19903,KFTG,small_airport,Colorado Air and Space Port,39.784194,-104.537639,5512.0,US-CO,Denver,no,KCFO,,CO,COLORADO AIR AND SPACE PORT
19908,KFWC,small_airport,Fairfield Municipal Airport,38.378601,-88.412697,436.0,US-IL,Fairfield,no,,,IL,FAIRFIELD MUNICIPAL AIRPORT
19919,KFZY,small_airport,Oswego County Airport,43.3508,-76.3881,475.0,US-NY,Fulton,no,,,NY,OSWEGO COUNTY AIRPORT
19926,KGBG,small_airport,Galesburg Regional HW Timmons  Airport,40.938,-90.431099,764.0,US-IL,Galesburg,no,KGBG,GBG,IL,GALESBURG REGIONAL HW TIMMONS  AIRPORT
3554,KGFL,medium_airport,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,328.0,US-NY,Glens Falls,no,KGFL,GFL,NY,FLOYD BENNETT MEMORIAL AIRPORT
3557,KGJT,medium_airport,Grand Junction Regional Airport,39.126663,-108.529387,4858.0,US-CO,Grand Junction,yes,KGJT,GJT,CO,GRAND JUNCTION REGIONAL AIRPORT
19964,KGNB,small_airport,Granby Grand County Airport,40.08969879150391,-105.91699981689452,8203.0,US-CO,Granby,no,,,CO,GRANBY GRAND COUNTY AIRPORT
19977,KGRE,small_airport,Greenville Airport,38.836844,-89.376525,541.0,US-IL,Greenville,no,KGRE,GRE,IL,GREENVILLE AIRPORT
3570,KGTB,medium_airport,Wheeler Sack Army Air Field,44.055599,-75.719498,688.0,US-NY,Fort Drum,no,KGTB,,NY,WHEELER SACK ARMY AIR FIELD
19984,KGUC,medium_airport,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,7680.0,US-CO,Gunnison,yes,KGUC,GUC,CO,GUNNISON CRESTED BUTTE REGIONAL AIRPORT
19987,KGVQ,small_airport,Genesee County Airport,43.0317,-78.167603,914.0,US-NY,Batavia,no,,,NY,GENESEE COUNTY AIRPORT
19991,KGWS,small_airport,Sumers Airpark,39.506083,-107.309232,5921.0,US-CO,Glenwood Springs,no,KGWS,GWS,CO,SUMERS AIRPARK
19994,KGXY,small_airport,Greeley–Weld County Airport,40.4374008179,-104.633003235,4697.0,US-CO,Greeley,no,KGXY,GXY,CO,GREELEY–WELD COUNTY AIRPORT
20020,KH96,small_airport,Benton Municipal Airport,38.006699,-88.934402,444.0,US-IL,Benton,no,,,IL,BENTON MUNICIPAL AIRPORT
20038,KHDN,medium_airport,Yampa Valley Airport,40.481201,-107.218002,6606.0,US-CO,Hayden,yes,KHDN,HDN,CO,YAMPA VALLEY AIRPORT
20044,KHEQ,small_airport,Holyoke Airport,40.56940078735352,-102.27300262451172,3730.0,US-CO,Holyoke,no,,,CO,HOLYOKE AIRPORT
3589,KHPN,medium_airport,Westchester County Airport,41.06700134277344,-73.70760345458984,439.0,US-NY,White Plains,yes,KHPN,HPN,NY,WESTCHESTER COUNTY AIRPORT
20085,KHSB,small_airport,Harrisburg-Raleigh Airport,37.811298,-88.550301,398.0,US-IL,Harrisburg,no,KHSB,HSB,IL,HARRISBURG-RALEIGH AIRPORT
20093,KHTO,small_airport,Town of East Hampton Airport,40.959954,-72.25105,55.0,US-NY,East Hampton,no,KJPX,HTO,NY,TOWN OF EAST HAMPTON AIRPORT
20104,KHWV,small_airport,Brookhaven Calabro Airport,40.821899,-72.8694,81.0,US-NY,Shirley,no,KHWV,WSH,NY,BROOKHAVEN CALABRO AIRPORT
20136,KI63,small_airport,Mount Sterling Municipal Airport,39.987499,-90.804199,734.0,US-IL,Mount Sterling,no,,,IL,MOUNT STERLING MUNICIPAL AIRPORT
3603,KIAG,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,589.0,US-NY,Niagara Falls,yes,KIAG,IAG,NY,NIAGARA FALLS INTERNATIONAL AIRPORT
20162,KIGQ,small_airport,Lansing Municipal Airport,41.534901,-87.529503,620.0,US-IL,Chicago,no,,,IL,LANSING MUNICIPAL AIRPORT
20167,KIJX,small_airport,Jacksonville Municipal Airport,39.774601,-90.238297,624.0,US-IL,Jacksonville,no,KIJX,IJX,IL,JACKSONVILLE MUNICIPAL AIRPORT
3607,KIKK,medium_airport,Greater Kankakee Airport,41.07139968869999,-87.8462982178,630.0,US-IL,Kankakee,no,KIKK,IKK,IL,GREATER KANKAKEE AIRPORT
3616,KISP,medium_airport,Long Island MacArthur Airport,40.796324,-73.101703,99.0,US-NY,Islip,yes,KISP,ISP,NY,LONG ISLAND MACARTHUR AIRPORT
20193,KITH,medium_airport,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,1099.0,US-NY,Ithaca,yes,KITH,ITH,NY,ITHACA TOMPKINS REGIONAL AIRPORT
20194,KITR,small_airport,Kit Carson County Airport,39.2425,-102.285004,4219.0,US-CO,Burlington,no,,,CO,KIT CARSON COUNTY AIRPORT
3622,KJFK,large_airport,John F. Kennedy International Airport,40.639447,-73.779317,13.0,US-NY,New York,yes,KJFK,JFK,NY,JOHN F. KENNEDY INTERNATIONAL AIRPORT
20213,KJHW,medium_airport,Chautauqua County-Jamestown Airport,42.15425,-79.254008,1723.0,US-NY,Jamestown,no,KJHW,JHW,NY,CHAUTAUQUA COUNTY-JAMESTOWN AIRPORT
20219,KJOT,small_airport,Joliet Regional Airport,41.51779938,-88.17549896,582.0,US-IL,Joliet,no,KJOT,JOT,IL,JOLIET REGIONAL AIRPORT
20237,KK06,small_airport,Greater Beardstown Airport,39.9734,-90.403702,465.0,US-IL,Beardstown,no,,,IL,GREATER BEARDSTOWN AIRPORT
