flight_date,flight_month,flight_year,airport_name,origin_state_abbr,operator,aircraft_type,engines,flight_phase,altitude,conditions_sky,conditions_precipitation,wildlife_species,pilot_warned,wildlife_size,latitude,longitude,elevation_ft,nearest_turbine_km,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,season,migration_density,is_peak_migration,risk_target
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Unknown bird - small,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Sparrows,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
2025-07-20,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.25,31.625,12.57296875,16.0692599,0.0,834.45940834375,Summer,0.0043,0,0
2025-07-20,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.25,31.625,12.57296875,16.0692599,0.0,834.45940834375,Summer,0.0043,0,0
2025-07-20,7,2025,CHICAGO MIDWAY INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.785999,-87.752197,620.0,8.59,21.56084656084656,81.73809523809524,18.43077476190476,15.615196114285714,0.0,990.8899653333332,Summer,0.0023,0,1
2025-07-21,7,2025,QUAD CITY ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Unknown,Small,41.4485,-90.5075,590.0,11.69,23.02083333333333,68.09375,14.031433125,14.08021624375,0.0,993.0800324375,Summer,0.0023,0,1
2025-07-21,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.5625,30.875,15.741356875,16.0692599,0.0,832.4064094062501,Summer,0.0043,0,0
2025-07-22,7,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Yes,Small,40.639801,-73.7789,13.0,19.57,23.05555555555556,61.65625,15.79164875,16.0692599,0.0,1019.30339,Summer,0.0023,0,0
2025-07-22,7,2025,QUAD CITY ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.4485,-90.5075,590.0,11.69,25.55555555555556,62.0,13.930849375,15.00307215,0.0,993.778475375,Summer,0.0023,0,1
2025-07-03,7,2025,PUEBLO MEMORIAL ARPT,CO,BUSINESS,A  ,1.0,Climb,5.0,No Cloud,No Precipitation,Western meadowlark,No,Small,38.289101,-104.497002,4729.0,17.7,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,0
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
2025-07-04,7,2025,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,39.861698,-104.672997,5431.0,14.11,24.054054054054053,43.51351351351352,14.571051351351352,16.072522075675675,0.0,833.7109131891892,Summer,0.0043,0,1
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Lark bunting,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
2025-03-23,3,2025,LA GUARDIA ARPT,NY,REPUBLIC AIRLINES,A  ,2.0,Climb,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,40.777199,-73.872597,21.0,17.1,4.496527777777778,45.65625,23.184554375,16.0692599,0.0,1018.86950878125,Spring,0.0018,0,2
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,FRONTIER AIRLINES,A  ,2.0,Departure,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
2025-07-02,7,2025,DENVER INTL AIRPORT,CO,UNITED AIRLINES,Unknown,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,23.87152777777778,37.53125,15.640773125,16.0692599,0.0,834.3535836562501,Summer,0.0043,0,1
2025-05-22,5,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,Unknown bird - small,Unknown,Small,39.861698,-104.672997,5431.0,14.11,16.218637992831543,52.25806451612903,20.506106451612904,16.071596038709675,0.0,835.4879560322581,Spring,0.0074,0,0
2025-05-26,5,2025,LA GUARDIA ARPT,NY,REPUBLIC AIRLINES,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Cedar waxwing,Yes,Small,40.777199,-73.872597,21.0,17.1,16.986531986531986,61.09090909090909,15.31311393939394,16.069991418181814,0.0,1022.012502,Spring,0.0053,0,0
2025-07-04,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird - small,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.054054054054053,43.51351351351352,14.571051351351352,16.072522075675675,0.0,833.7109131891892,Summer,0.0043,0,1
2025-07-04,7,2025,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,41.9786,-87.9048,680.0,4.16,27.51543209876543,64.61111111111111,11.399491666666668,15.514037599999998,1.27,993.576232638889,Summer,0.0023,0,1
2025-07-04,7,2025,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,American kestrel,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.054054054054053,43.51351351351352,14.571051351351352,16.072522075675675,0.0,833.7109131891892,Summer,0.0043,0,1
2025-07-04,7,2025,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.054054054054053,43.51351351351352,14.571051351351352,16.072522075675675,0.0,833.7109131891892,Summer,0.0043,0,1
2025-07-04,7,2025,DENVER INTL AIRPORT,CO,JETBLUE AIRWAYS,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.054054054054053,43.51351351351352,14.571051351351352,16.072522075675675,0.0,833.7109131891892,Summer,0.0043,0,1
2025-07-04,7,2025,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.054054054054053,43.51351351351352,14.571051351351352,16.072522075675675,0.0,833.7109131891892,Summer,0.0043,0,1
2025-07-05,7,2025,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Unknown bird - small,Yes,Small,41.9786,-87.9048,680.0,4.16,29.646464646464647,54.66666666666666,18.190418787878787,15.949047078787878,0.0,990.4780278484848,Summer,0.0023,0,2
2025-03-26,3,2025,BUFFALO-NIAGARA INTL,NY,ENDEAVOR AIR,A  ,2.0,Climb,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,42.940498,-78.732201,728.0,16.55,7.728758169934641,46.794117647058826,20.63741882352941,15.976012847058822,0.254,1016.1161994117648,Spring,0.0018,0,2
2025-07-22,7,2025,PEORIA INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,40.664167,-89.693333,661.0,35.79,25.55555555555556,62.0,13.930849375,15.00307215,0.0,993.778475375,Summer,0.0023,0,0
2025-07-22,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Chimney swift,Unknown,Small,41.9786,-87.9048,680.0,4.16,25.55555555555556,62.0,13.930849375,15.00307215,0.0,993.778475375,Summer,0.0023,0,1
2025-07-22,7,2025,CHICAGO MIDWAY INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.785999,-87.752197,620.0,8.59,25.55555555555556,62.0,13.930849375,15.00307215,0.0,993.778475375,Summer,0.0023,0,1
2025-03-28,3,2025,GRAND JUNCTION REGIONAL ARPT,CO,FEDEX EXPRESS,A  ,2.0,Approach,125.0,Some Cloud,No Precipitation,"Plovers, lapwings",Yes,Small,39.122402,-108.527,4858.0,295.95,16.180555555555554,29.90625,18.909745,16.0722774125,1.27,824.68120721875,Spring,0.0022,0,0
2025-03-29,3,2025,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Taxi,0.0,Overcast,No Precipitation,Eastern meadowlark,Unknown,Small,41.9786,-87.9048,680.0,4.16,14.021739130434783,76.43478260869566,17.667754347826087,12.934195608695653,2.286,984.9683400869563,Spring,0.0046,0,1
2024-08-30,8,2024,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Yes,Small,40.639801,-73.7789,13.0,19.57,20.83333333333333,75.11764705882354,16.235400588235294,15.692011670588236,7.112,1023.7256169411766,Summer,0.3178,0,1
